user_id,timestamp,event_name_x,category,operating_system,country,region,page_location,order,fase,tiempo_total(min),tiempo(s)
309,2023-03-18 22:15:21.274875,page_view,mobile,Android,France,Bourgogne-Franche-Comte,https://lookiero.fr/user/quiz/eyes,5.0,eyes,11.517405716666667,61.220898
421,2023-02-19 16:20:49.748613,page_view,mobile,Android,Germany,Hessen,https://lookiero.de/user/quiz/eyes,5.0,eyes,7.243175333333334,83.46056
144,2023-02-19 08:31:06.344815,page_view,mobile,Android,Germany,Berlin,https://lookiero.de/user/quiz/eyes,5.0,eyes,23.0665262,151.638418
188,2023-02-19 05:05:57.891639,page_view,mobile,Android,Italy,Lazio,https://lookiero.it/user/quiz/eyes,5.0,eyes,14.042852366666667,42.072313
237,2023-02-19 08:24:37.765874,page_view,mobile,Android,Belgium,Flanders,https://lookiero.be/user/quiz/eyes,5.0,eyes,14.61965165,53.202743
181,2023-03-18 19:22:30.718939,page_view,mobile,Android,Germany,Baden-Wurttemberg,https://lookiero.de/user/quiz/eyes,5.0,eyes,44.89601108333333,68.503526
28,2023-04-10 13:31:15.161112,page_view,mobile,iOS,France,Auvergne-Rhone-Alpes,https://lookiero.fr/user/quiz/eyes,5.0,eyes,7.056798033333333,30.621443
437,2023-03-18 15:46:58.140720,page_view,mobile,iOS,France,Grand Est,https://lookiero.fr/user/quiz/eyes,5.0,eyes,8.264490816666667,74.752261
986,2023-04-10 02:08:17.957620,page_view,mobile,Android,France,Grand Est,https://lookiero.fr/user/quiz/eyes,5.0,eyes,19.054162466666664,53.608609
309,2023-03-18 22:14:20.053977,page_view,mobile,Android,France,Bourgogne-Franche-Comte,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,11.517405716666667,26.041925
920,2023-04-10 14:55:07.180140,page_view,mobile,Android,Spain,Cantabria,https://lookiero.es/user/quiz/body-shape,4.0,body-shape,8.401750033333334,12.327243
375,2023-07-24 22:01:28.406289,page_view,mobile,Android,France,Occitanie,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,0.9164229166666666,11.65315
188,2023-02-19 05:05:15.819326,page_view,mobile,Android,Italy,Lazio,https://lookiero.it/user/quiz/body-shape,4.0,body-shape,14.042852366666667,45.581857
878,2023-02-18 23:26:13.285636,page_view,mobile,Android,Germany,North Rhine-Westphalia,https://lookiero.de/user/quiz/body-shape,4.0,body-shape,7.566649233333334,33.433966
610,2023-02-19 06:56:25.707987,page_view,mobile,Android,France,Ile-de-France,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,4.634475416666667,8.455271
181,2023-03-18 19:21:22.215413,page_view,mobile,Android,Germany,Baden-Wurttemberg,https://lookiero.de/user/quiz/body-shape,4.0,body-shape,44.89601108333333,44.063065
986,2023-04-10 02:07:24.349011,page_view,mobile,Android,France,Grand Est,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,19.054162466666664,50.79204
237,2023-02-19 08:23:44.563131,page_view,mobile,Android,Belgium,Flanders,https://lookiero.be/user/quiz/body-shape,4.0,body-shape,14.61965165,17.750383
468,2023-01-23 19:34:57.397388,page_view,mobile,Android,Germany,Hamburg,https://lookiero.de/user/quiz/body-shape,4.0,body-shape,21.430439633333332,23.731522
144,2023-02-19 08:28:34.706397,page_view,mobile,Android,Germany,Berlin,https://lookiero.de/user/quiz/body-shape,4.0,body-shape,23.0665262,14.0552
740,2023-06-29 11:22:04.294760,page_view,mobile,Android,Portugal,Lisbon,https://lookiero.pt/user/quiz/body-shape,4.0,body-shape,9.39265195,29.006376
11,2023-04-10 17:27:25.045049,page_view,mobile,Android,France,Bourgogne-Franche-Comte,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,7.104198766666667,23.355116
50,2023-02-19 09:37:04.768752,page_view,mobile,Android,France,Brittany,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,6.806751516666667,16.322149
951,2023-01-23 14:56:22.116801,page_view,mobile,Android,France,Grand Est,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,19.934845066666664,22.10468
437,2023-03-18 15:45:43.388459,page_view,mobile,iOS,France,Grand Est,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,8.264490816666667,19.043647
295,2023-04-10 17:14:43.007132,page_view,mobile,iOS,NF,NF,https://lookiero.be/user/quiz/body-shape,4.0,body-shape,7.326175083333334,26.625442
44,2023-06-29 14:49:39.263328,page_view,desktop,Macintosh,Spain,Castile and Leon,https://lookiero.es/user/quiz/body-shape,4.0,body-shape,2.0757836333333333,5.307797
366,2023-01-23 12:33:29.129112,page_view,mobile,Android,France,Ile-de-France,https://lookiero.fr/user/quiz/body-shape,4.0,body-shape,4.370432633333333,9.753881
763,2023-03-18 15:53:52.704927,page_view,mobile,Android,Spain,Balearic Islands,https://lookiero.es/user/quiz/body-shape,4.0,body-shape,6.046553583333333,10.612073
11,2023-04-10 17:27:01.689933,page_view,mobile,Android,France,Bourgogne-Franche-Comte,https://lookiero.fr/user/quiz/highlight,3.0,highlight,7.104198766666667,10.55926
610,2023-02-19 06:56:17.252716,page_view,mobile,Android,France,Ile-de-France,https://lookiero.fr/user/quiz/highlight,3.0,highlight,4.634475416666667,15.795833
740,2023-06-29 11:21:35.288384,page_view,mobile,Android,Portugal,Lisbon,https://lookiero.pt/user/quiz/highlight,3.0,highlight,9.39265195,10.930569
44,2023-06-29 14:49:33.955531,page_view,desktop,Macintosh,Spain,Castile and Leon,https://lookiero.es/user/quiz/highlight,3.0,highlight,2.0757836333333333,0.0
295,2023-04-10 17:14:16.381690,page_view,mobile,iOS,NF,NF,https://lookiero.be/user/quiz/highlight,3.0,highlight,7.326175083333334,10.247856
878,2023-02-18 23:25:39.851670,page_view,mobile,Android,Germany,North Rhine-Westphalia,https://lookiero.de/user/quiz/highlight,3.0,highlight,7.566649233333334,15.290583
375,2023-07-24 22:01:16.753139,page_view,mobile,Android,France,Occitanie,https://lookiero.fr/user/quiz/highlight,3.0,highlight,0.9164229166666666,5.482359
188,2023-02-19 05:04:30.237469,page_view,mobile,Android,Italy,Lazio,https://lookiero.it/user/quiz/highlight,3.0,highlight,14.042852366666667,39.176138
437,2023-03-18 15:45:24.344812,page_view,mobile,iOS,France,Grand Est,https://lookiero.fr/user/quiz/highlight,3.0,highlight,8.264490816666667,12.439664
144,2023-02-19 08:28:20.651197,page_view,mobile,Android,Germany,Berlin,https://lookiero.de/user/quiz/highlight,3.0,highlight,23.0665262,12.609273
763,2023-03-18 15:53:42.092854,page_view,mobile,Android,Spain,Balearic Islands,https://lookiero.es/user/quiz/highlight,3.0,highlight,6.046553583333333,10.588179
986,2023-04-10 02:06:33.556971,page_view,mobile,Android,France,Grand Est,https://lookiero.fr/user/quiz/highlight,3.0,highlight,19.054162466666664,22.859989
181,2023-03-18 19:20:38.152348,page_view,mobile,Android,Germany,Baden-Wurttemberg,https://lookiero.de/user/quiz/highlight,3.0,highlight,44.89601108333333,47.538096
366,2023-01-23 12:33:19.375231,page_view,mobile,Android,France,Ile-de-France,https://lookiero.fr/user/quiz/highlight,3.0,highlight,4.370432633333333,17.005609
421,2023-02-19 16:19:26.288053,page_view,mobile,Android,Germany,Hessen,https://lookiero.de/user/quiz/highlight,3.0,highlight,7.243175333333334,21.790334
468,2023-01-23 19:34:33.665866,page_view,mobile,Android,Germany,Hamburg,https://lookiero.de/user/quiz/highlight,3.0,highlight,21.430439633333332,20.570758
50,2023-02-19 09:36:48.446603,page_view,mobile,Android,France,Brittany,https://lookiero.fr/user/quiz/highlight,3.0,highlight,6.806751516666667,11.984696
309,2023-03-18 22:13:54.012052,page_view,mobile,Android,France,Bourgogne-Franche-Comte,https://lookiero.fr/user/quiz/highlight,3.0,highlight,11.517405716666667,38.957872
237,2023-02-19 08:23:26.812748,page_view,mobile,Android,Belgium,Flanders,https://lookiero.be/user/quiz/highlight,3.0,highlight,14.61965165,22.126968
951,2023-01-23 14:56:00.012121,page_view,mobile,Android,France,Grand Est,https://lookiero.fr/user/quiz/highlight,3.0,highlight,19.934845066666664,10.228319
920,2023-04-10 14:54:54.852897,page_view,mobile,Android,Spain,Cantabria,https://lookiero.es/user/quiz/highlight,3.0,highlight,8.401750033333334,26.850024
50,2023-02-19 09:36:36.461907,page_view,mobile,Android,France,Brittany,https://lookiero.fr/user/quiz/fit,2.0,fit,6.806751516666667,7.688782
295,2023-04-10 17:14:06.133834,page_view,mobile,iOS,NF,NF,https://lookiero.be/user/quiz/fit,2.0,fit,7.326175083333334,11.665555
920,2023-04-10 14:54:28.002873,page_view,mobile,Android,Spain,Cantabria,https://lookiero.es/user/quiz/fit,2.0,fit,8.401750033333334,15.882704
951,2023-01-23 14:55:49.783802,page_view,mobile,Android,France,Grand Est,https://lookiero.fr/user/quiz/fit,2.0,fit,19.934845066666664,7.731433
375,2023-07-24 22:01:11.270780,page_view,mobile,Android,France,Occitanie,https://lookiero.fr/user/quiz/fit,2.0,fit,0.9164229166666666,9.626393
44,2023-06-29 14:49:33.955531,page_view,desktop,Macintosh,Spain,Castile and Leon,https://lookiero.es/user/quiz/fit,2.0,fit,2.0757836333333333,5.009087
237,2023-02-19 08:23:04.685780,page_view,mobile,Android,Belgium,Flanders,https://lookiero.be/user/quiz/fit,2.0,fit,14.61965165,13.375462
181,2023-03-18 19:19:50.614252,page_view,mobile,Android,Germany,Baden-Wurttemberg,https://lookiero.de/user/quiz/fit,2.0,fit,44.89601108333333,8.264583
740,2023-06-29 11:21:24.357815,page_view,mobile,Android,Portugal,Lisbon,https://lookiero.pt/user/quiz/fit,2.0,fit,9.39265195,8.769763
610,2023-02-19 06:56:01.456883,page_view,mobile,Android,France,Ile-de-France,https://lookiero.fr/user/quiz/fit,2.0,fit,4.634475416666667,7.924682
144,2023-02-19 08:28:08.041924,page_view,mobile,Android,Germany,Berlin,https://lookiero.de/user/quiz/fit,2.0,fit,23.0665262,30.695386
188,2023-02-19 05:03:51.061331,page_view,mobile,Android,Italy,Lazio,https://lookiero.it/user/quiz/fit,2.0,fit,14.042852366666667,56.281741
437,2023-03-18 15:45:11.905148,page_view,mobile,iOS,France,Grand Est,https://lookiero.fr/user/quiz/fit,2.0,fit,8.264490816666667,5.91859
366,2023-01-23 12:33:02.369622,page_view,mobile,Android,France,Ile-de-France,https://lookiero.fr/user/quiz/fit,2.0,fit,4.370432633333333,16.634314
763,2023-03-18 15:53:31.504675,page_view,mobile,Android,Spain,Balearic Islands,https://lookiero.es/user/quiz/fit,2.0,fit,6.046553583333333,7.092041
28,2023-04-10 13:30:44.539669,page_view,mobile,iOS,France,Auvergne-Rhone-Alpes,https://lookiero.fr/user/quiz/fit,2.0,fit,7.056798033333333,0.0
11,2023-04-10 17:26:51.130673,page_view,mobile,Android,France,Bourgogne-Franche-Comte,https://lookiero.fr/user/quiz/fit,2.0,fit,7.104198766666667,7.920229
309,2023-03-18 22:13:15.054180,page_view,mobile,Android,France,Bourgogne-Franche-Comte,https://lookiero.fr/user/quiz/fit,2.0,fit,11.517405716666667,18.14047
468,2023-01-23 19:34:13.095108,page_view,mobile,Android,Germany,Hamburg,https://lookiero.de/user/quiz/fit,2.0,fit,21.430439633333332,18.868186
878,2023-02-18 23:25:24.561087,page_view,mobile,Android,Germany,North Rhine-Westphalia,https://lookiero.de/user/quiz/fit,2.0,fit,7.566649233333334,9.727789
986,2023-04-10 02:06:10.696982,page_view,mobile,Android,France,Grand Est,https://lookiero.fr/user/quiz/fit,2.0,fit,19.054162466666664,23.338495
975,2023-08-04 06:26:02.117658,page_view,desktop,Windows,France,Pays de la Loire,https://lookiero.fr/user/quiz/fit,2.0,fit,0.062542,3.752477
